Station name,Manchester Racecourse,,,,,,,
Station number,690510,,,,,,,
External number,---,,,,,,,
River,River Irwell,,,,,,,
Operator,---,,,,,,,
NGR,SD8207900390,,,,,,,
Easting,382079,,,,,,,
Northing,400390,,,,,,,
Parameter-name,SG [Stage],,,,,,,
Parameter Type,Stage,,,,,,,
Time series name,GMC/690510/SG/15m.Cmd.RelAbs.P,,,,,,,
Time series unit,m,,,,,,,
Time level,High-resolution,,,,,,,
Time series type,Other,,,,,,,
Equidistant time series,yes,,,,,,,
Time series value distance,15 minute,,,,,,,
Time series quality,Production,,,,,,,
Time series measuring method,---,,,,,,,
Period of record in file: 25/12/2015 00:00:00 to 31/12/2015 23:45:00,,,,,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,,,,,
Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
30/12/2015 09:30,1.197,G,102,25.425,G,102,,
30/12/2015 09:45,1.195,G,102,25.423,G,102,,
30/12/2015 10:00,1.198,G,102,25.426,G,102,,
30/12/2015 10:15,1.195,G,102,25.423,G,102,,
30/12/2015 10:30,1.189,G,102,25.417,G,102,,
30/12/2015 10:45,1.192,G,102,25.42,G,102,,
30/12/2015 11:00,1.193,G,102,25.421,G,102,,
30/12/2015 11:15,1.194,G,102,25.422,G,102,,
30/12/2015 11:30,1.193,G,102,25.421,G,102,,
30/12/2015 11:45,1.195,G,102,25.423,G,102,,
30/12/2015 12:00,1.195,G,102,25.423,G,102,,
30/12/2015 12:15,1.201,G,102,25.429,G,102,,
30/12/2015 12:30,1.2,G,102,25.428,G,102,,
30/12/2015 12:45,1.204,G,102,25.432,G,102,,
30/12/2015 13:00,1.205,G,102,25.433,G,102,,
30/12/2015 13:15,1.208,G,102,25.436,G,102,,
30/12/2015 13:30,1.212,G,102,25.44,G,102,,
30/12/2015 13:45,1.216,G,102,25.444,G,102,,
30/12/2015 14:00,1.219,G,102,25.447,G,102,,
30/12/2015 14:15,1.226,G,102,25.454,G,102,,
30/12/2015 14:30,1.233,G,102,25.461,G,102,,
30/12/2015 14:45,1.241,G,102,25.469,G,102,,
30/12/2015 15:00,1.25,G,102,25.478,G,102,,
30/12/2015 15:15,1.253,G,102,25.481,G,102,,
30/12/2015 15:30,1.257,G,102,25.485,G,102,,
30/12/2015 15:45,1.263,G,102,25.491,G,102,,
30/12/2015 16:00,1.263,G,102,25.491,G,102,,
30/12/2015 16:15,1.266,G,102,25.494,G,102,,
30/12/2015 16:30,1.264,G,102,25.492,G,102,,
30/12/2015 16:45,1.261,G,102,25.489,G,102,,
30/12/2015 17:00,1.264,G,102,25.492,G,102,,
30/12/2015 17:15,1.259,G,102,25.487,G,102,,
30/12/2015 17:30,1.261,G,102,25.489,G,102,,
30/12/2015 17:45,1.264,G,102,25.492,G,102,,
30/12/2015 18:00,1.267,G,102,25.495,G,102,,
30/12/2015 18:15,1.274,G,102,25.502,G,102,,
30/12/2015 18:30,1.276,G,102,25.504,G,102,,
30/12/2015 18:45,1.28,G,102,25.508,G,102,,
30/12/2015 19:00,1.282,G,102,25.51,G,102,,
30/12/2015 19:15,1.284,G,102,25.512,G,102,,
30/12/2015 19:30,1.284,G,102,25.512,G,102,,
30/12/2015 19:45,1.283,G,102,25.511,G,102,,
30/12/2015 20:00,1.28,G,102,25.508,G,102,,
30/12/2015 20:15,1.28,G,102,25.508,G,102,,
30/12/2015 20:30,1.277,G,102,25.505,G,102,,
30/12/2015 20:45,1.275,G,102,25.503,G,102,,
30/12/2015 21:00,1.27,G,102,25.498,G,102,,
30/12/2015 21:15,1.27,G,102,25.498,G,102,,
30/12/2015 21:30,1.268,G,102,25.496,G,102,,
30/12/2015 21:45,1.266,G,102,25.494,G,102,,
30/12/2015 22:00,1.261,G,102,25.489,G,102,,
30/12/2015 22:15,1.262,G,102,25.49,G,102,,
30/12/2015 22:30,1.262,G,102,25.49,G,102,,
30/12/2015 22:45,1.261,G,102,25.489,G,102,,
30/12/2015 23:00,1.263,G,102,25.491,G,102,,
30/12/2015 23:15,1.262,G,102,25.49,G,102,,
30/12/2015 23:30,1.267,G,102,25.495,G,102,,
30/12/2015 23:45,1.272,G,102,25.5,G,102,,
31/12/2015 00:00,1.273,G,102,25.501,G,102,,
31/12/2015 00:15,1.277,G,102,25.505,G,102,,
31/12/2015 00:30,1.283,G,102,25.511,G,102,,
31/12/2015 00:45,1.286,G,102,25.514,G,102,,
31/12/2015 01:00,1.294,G,102,25.522,G,102,,
31/12/2015 01:15,1.296,G,102,25.524,G,102,,
31/12/2015 01:30,1.3,G,102,25.528,G,102,,
31/12/2015 01:45,1.3,G,102,25.528,G,102,,
31/12/2015 02:00,1.301,G,102,25.529,G,102,,
31/12/2015 02:15,1.304,G,102,25.532,G,102,,
31/12/2015 02:30,1.305,G,102,25.533,G,102,,
31/12/2015 02:45,1.306,G,102,25.534,G,102,,
31/12/2015 03:00,1.306,G,102,25.534,G,102,,
31/12/2015 03:15,1.309,G,102,25.537,G,102,,
31/12/2015 03:30,1.31,G,102,25.538,G,102,,
31/12/2015 03:45,1.312,G,102,25.54,G,102,,
31/12/2015 04:00,1.314,G,102,25.542,G,102,,
31/12/2015 04:15,1.321,G,102,25.549,G,102,,
31/12/2015 04:30,1.323,G,102,25.551,G,102,,
31/12/2015 04:45,1.33,G,102,25.558,G,102,,
31/12/2015 05:00,1.329,G,102,25.557,G,102,,
31/12/2015 05:15,1.332,G,102,25.56,G,102,,
31/12/2015 05:30,1.331,G,102,25.559,G,102,,
31/12/2015 05:45,1.336,G,102,25.564,G,102,,
31/12/2015 06:00,1.334,G,102,25.562,G,102,,
31/12/2015 06:15,1.335,G,102,25.563,G,102,,
31/12/2015 06:30,1.335,G,102,25.563,G,102,,
31/12/2015 06:45,1.334,G,102,25.562,G,102,,
31/12/2015 07:00,1.332,G,102,25.56,G,102,,
31/12/2015 07:15,1.334,G,102,25.562,G,102,,
31/12/2015 07:30,1.333,G,102,25.561,G,102,,
31/12/2015 07:45,1.334,G,102,25.562,G,102,,
31/12/2015 08:00,1.329,G,102,25.557,G,102,,
31/12/2015 08:15,1.327,G,102,25.555,G,102,,
31/12/2015 08:30,1.324,G,102,25.552,G,102,,
31/12/2015 08:45,1.321,G,102,25.549,G,102,,
31/12/2015 09:00,1.318,G,102,25.546,G,102,,
31/12/2015 09:15,1.312,G,102,25.54,G,102,,
31/12/2015 09:30,1.312,G,102,25.54,G,102,,
31/12/2015 09:45,1.311,G,102,25.539,G,102,,
31/12/2015 10:00,1.307,G,102,25.535,G,102,,
31/12/2015 10:15,1.303,G,102,25.531,G,102,,
31/12/2015 10:30,1.301,G,102,25.529,G,102,,
31/12/2015 10:45,1.298,G,102,25.526,G,102,,
31/12/2015 11:00,1.297,G,102,25.525,G,102,,
31/12/2015 11:15,1.296,G,102,25.524,G,102,,
31/12/2015 11:30,1.298,G,102,25.526,G,102,,
31/12/2015 11:45,1.298,G,102,25.526,G,102,,
31/12/2015 12:00,1.298,G,102,25.526,G,102,,
31/12/2015 12:15,1.295,G,102,25.523,G,102,,
31/12/2015 12:30,1.294,G,102,25.522,G,102,,
31/12/2015 12:45,1.295,G,102,25.523,G,102,,
31/12/2015 13:00,1.292,G,102,25.52,G,102,,
31/12/2015 13:15,1.294,G,102,25.522,G,102,,
31/12/2015 13:30,1.29,G,102,25.518,G,102,,
31/12/2015 13:45,1.29,G,102,25.518,G,102,,
31/12/2015 14:00,1.292,G,102,25.52,G,102,,
31/12/2015 14:15,1.288,G,102,25.516,G,102,,
31/12/2015 14:30,1.283,G,102,25.511,G,102,,
31/12/2015 14:45,1.282,G,102,25.51,G,102,,
31/12/2015 15:00,1.283,G,102,25.511,G,102,,
31/12/2015 15:15,1.279,G,102,25.507,G,102,,
31/12/2015 15:30,1.283,G,102,25.511,G,102,,
31/12/2015 15:45,1.282,G,102,25.51,G,102,,
31/12/2015 16:00,1.282,G,102,25.51,G,102,,
31/12/2015 16:15,1.282,G,102,25.51,G,102,,
31/12/2015 16:30,1.277,G,102,25.505,G,102,,
31/12/2015 16:45,1.277,G,102,25.505,G,102,,
31/12/2015 17:00,1.276,G,102,25.504,G,102,,
31/12/2015 17:15,1.282,G,102,25.51,G,102,,
31/12/2015 17:30,1.285,G,102,25.513,G,102,,
31/12/2015 17:45,1.285,G,102,25.513,G,102,,
31/12/2015 18:00,1.292,G,102,25.52,G,102,,
31/12/2015 18:15,1.298,G,102,25.526,G,102,,
31/12/2015 18:30,1.3,G,102,25.528,G,102,,
31/12/2015 18:45,1.308,G,102,25.536,G,102,,
31/12/2015 19:00,1.323,G,102,25.551,G,102,,
31/12/2015 19:15,1.331,G,102,25.559,G,102,,
31/12/2015 19:30,1.345,G,102,25.573,G,102,,
31/12/2015 19:45,1.355,G,102,25.583,G,102,,
31/12/2015 20:00,1.365,G,102,25.593,G,102,,
31/12/2015 20:15,1.37,G,102,25.598,G,102,,
31/12/2015 20:30,1.378,G,102,25.606,G,102,,
31/12/2015 20:45,1.389,G,102,25.617,G,102,,
31/12/2015 21:00,1.393,G,102,25.621,G,102,,
31/12/2015 21:15,1.403,G,102,25.631,G,102,,
31/12/2015 21:30,1.412,G,102,25.64,G,102,,
31/12/2015 21:45,1.425,G,102,25.653,G,102,,
31/12/2015 22:00,1.436,G,102,25.664,G,102,,
31/12/2015 22:15,1.451,G,102,25.679,G,102,,
31/12/2015 22:30,1.466,G,102,25.694,G,102,,
31/12/2015 22:45,1.484,G,102,25.712,G,102,,
31/12/2015 23:00,1.506,G,102,25.734,G,102,,
31/12/2015 23:15,1.523,G,102,25.751,G,102,,
31/12/2015 23:30,1.532,G,102,25.76,G,102,,
31/12/2015 23:45,1.543,G,102,25.771,G,102,,
